pass_cmp_home_off,pass_att_home_off,pass_pct_home_off,pass_yds_home_off,pass_td_home_off,rush_att_home_off,rush_yds_home_off,rush_avg_home_off,rush_td_home_off,total_plays_home_off,total_yds_home_off,total_avg_home_off,penalty_num_home_off,penalty_yds_home_off,fumbles_home_off,interceptions_home_off,turnovers_home_off,pass_cmp_home_def,pass_att_home_def,pass_pct_home_def,pass_yds_home_def,pass_td_home_def,rush_att_home_def,rush_yds_home_def,rush_avg_home_def,rush_td_home_def,total_plays_home_def,total_yds_home_def,total_avg_home_def,penalty_num_home_def,penalty_yds_home_def,fumbles_home_def,interceptions_home_def,turnovers_home_def,pass_cmp,pass_att,pass_pct,pass_yds,pass_td,rush_att,rush_yds,rush_avg,rush_td,total_plays,total_yds,total_avg,penalty_num,penalty_yds,fumbles,interceptions,turnovers,pass_cmp_away_off,pass_att_away_off,pass_pct_away_off,pass_yds_away_off,pass_td_away_off,rush_att_away_off,rush_yds_away_off,rush_avg_away_off,rush_td_away_off,total_plays_away_off,total_yds_away_off,total_avg_away_off,penalty_num_away_off,penalty_yds_away_off,fumbles_away_off,interceptions_away_off,turnovers_away_off
33.0,50.7,65.1,365.0,2.5,36.3,119.2,3.3,1.8,87.0,484.2,5.6,6.3,49.8,0.5,1.7,2.2,16.5,30.0,55.0,220.5,1.2,36.2,146.5,4.1,1.7,66.2,367.0,5.5,6.8,63.5,0.7,0.3,1.0,19.7,28.7,68.7,253.7,2.3,36.1,179.9,5.0,1.9,64.9,433.6,6.7,5.3,41.3,0.1,0.4,0.6,24.1,36.9,65.5,228.7,1.0,36.1,118.7,3.3,1.1,73.0,347.4,4.8,7.1,51.9,0.1,0.7,0.9
19.7,28.7,68.7,253.7,2.3,36.1,179.9,5.0,1.9,64.9,433.6,6.7,5.3,41.3,0.1,0.4,0.6,24.1,36.9,65.5,228.7,1.0,36.1,118.7,3.3,1.1,73.0,347.4,4.8,7.1,51.9,0.1,0.7,0.9,25.0,39.0,64.1,271.0,1.8,38.2,191.3,5.0,2.7,77.2,462.3,6.0,6.5,55.7,0.5,0.5,1.0,17.2,29.3,58.5,262.5,2.0,31.8,112.0,3.5,1.7,61.2,374.5,6.1,7.5,70.0,0.7,0.3,1.0
19.7,28.7,68.7,253.7,2.3,36.1,179.9,5.0,1.9,64.9,433.6,6.7,5.3,41.3,0.1,0.4,0.6,24.1,36.9,65.5,228.7,1.0,36.1,118.7,3.3,1.1,73.0,347.4,4.8,7.1,51.9,0.1,0.7,0.9,19.0,30.3,62.7,249.3,2.0,44.3,222.6,5.0,2.4,74.6,471.9,6.3,6.1,56.7,0.6,0.4,1.0,20.7,32.7,63.3,239.7,1.9,43.3,207.4,4.8,2.3,76.0,447.1,5.9,5.0,41.9,0.3,0.9,1.1
19.7,28.7,68.7,253.7,2.3,36.1,179.9,5.0,1.9,64.9,433.6,6.7,5.3,41.3,0.1,0.4,0.6,24.1,36.9,65.5,228.7,1.0,36.1,118.7,3.3,1.1,73.0,347.4,4.8,7.1,51.9,0.1,0.7,0.9,26.0,38.4,67.7,267.9,1.9,31.1,101.7,3.3,0.9,69.6,369.6,5.3,5.7,48.0,0.6,1.0,1.6,15.9,27.4,57.8,184.4,1.3,31.9,105.3,3.3,0.6,59.3,289.7,4.9,5.0,41.6,0.9,0.6,1.4
22.2,38.0,58.3,299.8,2.5,38.8,155.7,4.0,2.5,76.8,455.5,5.9,4.5,41.0,0.3,0.7,1.0,25.7,42.8,59.9,301.0,2.0,36.8,136.3,3.7,1.5,79.7,437.3,5.5,5.3,51.3,0.3,0.7,1.0,22.9,41.1,55.6,258.3,1.9,36.1,134.3,3.7,1.6,77.3,392.6,5.1,7.3,67.3,1.4,0.6,2.0,21.3,35.3,60.3,244.0,2.0,36.9,124.3,3.4,1.9,72.1,368.3,5.1,5.1,44.1,0.9,0.3,1.1
22.2,38.0,58.3,299.8,2.5,38.8,155.7,4.0,2.5,76.8,455.5,5.9,4.5,41.0,0.3,0.7,1.0,25.7,42.8,59.9,301.0,2.0,36.8,136.3,3.7,1.5,79.7,437.3,5.5,5.3,51.3,0.3,0.7,1.0,18.5,28.7,64.5,217.0,1.2,31.7,136.3,4.3,1.8,60.3,353.3,5.9,7.8,75.8,0.7,0.7,1.3,22.5,35.0,64.3,241.7,1.3,38.0,166.8,4.4,2.3,73.0,408.5,5.6,5.7,50.7,0.0,1.2,1.2
20.8,31.0,67.2,277.2,2.0,39.5,184.7,4.7,3.0,70.5,461.8,6.6,5.7,49.8,0.7,0.7,1.3,21.5,34.8,61.7,233.2,1.3,34.5,116.8,3.4,1.2,69.3,350.0,5.0,6.3,53.3,0.3,0.7,1.0,22.2,38.0,58.3,299.8,2.5,38.8,155.7,4.0,2.5,76.8,455.5,5.9,4.5,41.0,0.3,0.7,1.0,25.7,42.8,59.9,301.0,2.0,36.8,136.3,3.7,1.5,79.7,437.3,5.5,5.3,51.3,0.3,0.7,1.0
22.2,38.0,58.3,299.8,2.5,38.8,155.7,4.0,2.5,76.8,455.5,5.9,4.5,41.0,0.3,0.7,1.0,25.7,42.8,59.9,301.0,2.0,36.8,136.3,3.7,1.5,79.7,437.3,5.5,5.3,51.3,0.3,0.7,1.0,33.0,50.7,65.1,365.0,2.5,36.3,119.2,3.3,1.8,87.0,484.2,5.6,6.3,49.8,0.5,1.7,2.2,16.5,30.0,55.0,220.5,1.2,36.2,146.5,4.1,1.7,66.2,367.0,5.5,6.8,63.5,0.7,0.3,1.0
25.0,39.0,64.1,271.0,1.8,38.2,191.3,5.0,2.7,77.2,462.3,6.0,6.5,55.7,0.5,0.5,1.0,17.2,29.3,58.5,262.5,2.0,31.8,112.0,3.5,1.7,61.2,374.5,6.1,7.5,70.0,0.7,0.3,1.0,16.0,24.3,65.9,231.9,2.7,36.0,208.0,5.8,2.6,60.3,439.9,7.3,5.1,52.0,0.7,0.6,1.3,24.3,36.6,66.4,293.7,1.7,39.0,145.7,3.7,2.0,75.6,439.4,5.8,5.3,40.9,0.9,0.9,1.7
16.0,24.3,65.9,231.9,2.7,36.0,208.0,5.8,2.6,60.3,439.9,7.3,5.1,52.0,0.7,0.6,1.3,24.3,36.6,66.4,293.7,1.7,39.0,145.7,3.7,2.0,75.6,439.4,5.8,5.3,40.9,0.9,0.9,1.7,26.0,38.4,67.7,267.9,1.9,31.1,101.7,3.3,0.9,69.6,369.6,5.3,5.7,48.0,0.6,1.0,1.6,15.9,27.4,57.8,184.4,1.3,31.9,105.3,3.3,0.6,59.3,289.7,4.9,5.0,41.6,0.9,0.6,1.4
19.0,30.3,62.7,249.3,2.0,44.3,222.6,5.0,2.4,74.6,471.9,6.3,6.1,56.7,0.6,0.4,1.0,20.7,32.7,63.3,239.7,1.9,43.3,207.4,4.8,2.3,76.0,447.1,5.9,5.0,41.9,0.3,0.9,1.1,16.0,24.3,65.9,231.9,2.7,36.0,208.0,5.8,2.6,60.3,439.9,7.3,5.1,52.0,0.7,0.6,1.3,24.3,36.6,66.4,293.7,1.7,39.0,145.7,3.7,2.0,75.6,439.4,5.8,5.3,40.9,0.9,0.9,1.7
20.8,31.0,67.2,277.2,2.0,39.5,184.7,4.7,3.0,70.5,461.8,6.6,5.7,49.8,0.7,0.7,1.3,21.5,34.8,61.7,233.2,1.3,34.5,116.8,3.4,1.2,69.3,350.0,5.0,6.3,53.3,0.3,0.7,1.0,22.9,36.3,63.0,242.1,2.0,33.0,95.9,2.9,0.6,69.3,338.0,4.9,5.7,50.9,0.9,1.0,1.9,23.1,35.1,65.9,236.7,0.9,32.4,124.1,3.8,2.0,67.6,360.9,5.3,5.7,55.1,0.7,1.0,1.7
26.0,38.4,67.7,267.9,1.9,31.1,101.7,3.3,0.9,69.6,369.6,5.3,5.7,48.0,0.6,1.0,1.6,15.9,27.4,57.8,184.4,1.3,31.9,105.3,3.3,0.6,59.3,289.7,4.9,5.0,41.6,0.9,0.6,1.4,20.8,31.0,67.2,277.2,2.0,39.5,184.7,4.7,3.0,70.5,461.8,6.6,5.7,49.8,0.7,0.7,1.3,21.5,34.8,61.7,233.2,1.3,34.5,116.8,3.4,1.2,69.3,350.0,5.0,6.3,53.3,0.3,0.7,1.0
25.0,39.0,64.1,271.0,1.8,38.2,191.3,5.0,2.7,77.2,462.3,6.0,6.5,55.7,0.5,0.5,1.0,17.2,29.3,58.5,262.5,2.0,31.8,112.0,3.5,1.7,61.2,374.5,6.1,7.5,70.0,0.7,0.3,1.0,20.8,31.0,67.2,277.2,2.0,39.5,184.7,4.7,3.0,70.5,461.8,6.6,5.7,49.8,0.7,0.7,1.3,21.5,34.8,61.7,233.2,1.3,34.5,116.8,3.4,1.2,69.3,350.0,5.0,6.3,53.3,0.3,0.7,1.0
19.0,30.3,62.7,249.3,2.0,44.3,222.6,5.0,2.4,74.6,471.9,6.3,6.1,56.7,0.6,0.4,1.0,20.7,32.7,63.3,239.7,1.9,43.3,207.4,4.8,2.3,76.0,447.1,5.9,5.0,41.9,0.3,0.9,1.1,15.9,26.9,59.0,225.9,1.3,44.1,205.0,4.6,2.0,71.0,430.9,6.1,6.9,55.6,0.6,0.9,1.4,20.4,29.9,68.4,274.3,2.3,39.7,175.1,4.4,1.7,69.6,449.4,6.5,4.7,38.1,0.6,0.3,0.9
20.1,31.6,63.8,269.4,1.6,38.1,154.7,4.1,2.3,69.7,424.1,6.1,6.9,55.0,0.6,1.3,1.9,25.1,41.3,60.9,281.3,1.7,38.9,190.4,4.9,2.1,80.1,471.7,5.9,6.4,59.7,0.4,1.0,1.4,19.0,30.3,62.7,249.3,2.0,44.3,222.6,5.0,2.4,74.6,471.9,6.3,6.1,56.7,0.6,0.4,1.0,20.7,32.7,63.3,239.7,1.9,43.3,207.4,4.8,2.3,76.0,447.1,5.9,5.0,41.9,0.3,0.9,1.1
19.0,30.3,62.7,249.3,2.0,44.3,222.6,5.0,2.4,74.6,471.9,6.3,6.1,56.7,0.6,0.4,1.0,20.7,32.7,63.3,239.7,1.9,43.3,207.4,4.8,2.3,76.0,447.1,5.9,5.0,41.9,0.3,0.9,1.1,19.7,28.7,68.7,253.7,2.3,36.1,179.9,5.0,1.9,64.9,433.6,6.7,5.3,41.3,0.1,0.4,0.6,24.1,36.9,65.5,228.7,1.0,36.1,118.7,3.3,1.1,73.0,347.4,4.8,7.1,51.9,0.1,0.7,0.9
14.5,27.0,53.7,156.7,0.3,31.3,82.2,2.6,0.8,58.3,238.8,4.1,5.0,40.2,0.5,0.5,1.0,19.2,32.7,58.7,154.0,0.5,36.5,110.7,3.0,0.3,69.2,264.7,3.8,6.2,48.2,0.7,1.0,1.7,26.0,38.4,67.7,267.9,1.9,31.1,101.7,3.3,0.9,69.6,369.6,5.3,5.7,48.0,0.6,1.0,1.6,15.9,27.4,57.8,184.4,1.3,31.9,105.3,3.3,0.6,59.3,289.7,4.9,5.0,41.6,0.9,0.6,1.4
26.0,38.4,67.7,267.9,1.9,31.1,101.7,3.3,0.9,69.6,369.6,5.3,5.7,48.0,0.6,1.0,1.6,15.9,27.4,57.8,184.4,1.3,31.9,105.3,3.3,0.6,59.3,289.7,4.9,5.0,41.6,0.9,0.6,1.4,25.6,37.7,67.8,324.0,2.0,30.7,112.3,3.7,1.7,68.4,436.3,6.4,5.9,51.3,0.7,0.4,1.1,28.3,40.4,70.0,367.1,2.7,34.9,161.4,4.6,2.0,75.3,528.6,7.0,6.9,63.0,1.1,0.9,2.0
19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0,16.2,27.0,59.9,170.7,1.0,33.3,76.7,2.3,0.2,60.3,247.3,4.1,7.7,68.8,1.0,1.2,2.2,21.5,34.5,62.3,231.3,1.5,40.0,169.5,4.2,2.2,74.5,400.8,5.4,4.7,44.2,0.7,0.8,1.5
19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0,19.4,36.4,53.3,193.1,0.4,32.1,136.0,4.2,1.7,68.6,329.1,4.8,6.4,55.1,0.7,1.0,1.7,18.7,30.4,61.5,229.9,1.6,36.0,211.4,5.9,2.7,66.4,441.3,6.6,4.7,45.7,0.6,0.9,1.4
19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0,12.4,21.0,58.9,103.1,1.0,41.0,186.9,4.6,1.3,62.0,290.0,4.7,5.9,50.0,1.1,0.5,1.6,21.6,32.8,66.0,238.5,1.4,37.0,156.0,4.2,2.0,69.8,394.5,5.7,4.4,37.4,0.5,0.9,1.4
19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0,25.7,36.0,71.4,300.4,2.1,32.3,159.1,4.9,2.3,68.3,459.6,6.7,8.4,74.6,0.4,0.7,1.1,25.7,42.1,61.0,276.7,2.0,33.7,106.7,3.2,1.0,75.9,383.4,5.1,3.9,34.4,0.7,0.7,1.4
14.5,27.0,53.7,156.7,0.3,31.3,82.2,2.6,0.8,58.3,238.8,4.1,5.0,40.2,0.5,0.5,1.0,19.2,32.7,58.7,154.0,0.5,36.5,110.7,3.0,0.3,69.2,264.7,3.8,6.2,48.2,0.7,1.0,1.7,19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0
26.4,48.3,54.7,273.1,1.7,30.7,83.0,2.7,1.1,79.0,356.1,4.5,5.1,48.4,0.7,1.1,1.9,23.1,35.6,65.1,280.4,2.6,42.1,150.0,3.6,1.1,77.7,430.4,5.5,9.0,83.9,0.7,0.7,1.4,19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0
19.6,26.6,73.7,231.9,1.6,41.9,241.7,5.8,3.4,68.4,473.6,6.9,4.7,40.0,0.1,0.4,0.6,16.7,32.1,52.0,164.1,0.7,29.9,85.9,2.9,0.6,62.0,250.0,4.0,3.0,32.0,0.4,0.6,1.0,19.3,32.3,59.8,235.3,1.8,36.2,179.0,4.9,2.2,68.5,414.3,6.0,5.8,54.3,0.7,0.3,1.0,21.5,41.7,51.6,242.5,0.8,31.7,136.0,4.3,1.2,73.3,378.5,5.2,6.3,56.5,1.2,1.0,2.2
20.8,29.3,71.0,315.7,4.2,38.0,228.0,6.0,2.7,67.3,543.7,8.1,5.0,47.0,0.3,0.5,0.8,14.5,25.3,57.2,160.3,1.0,31.3,93.2,3.0,0.7,56.7,253.5,4.5,6.0,51.7,0.3,0.7,1.0,17.8,28.0,63.7,208.3,1.7,39.7,170.7,4.3,1.3,67.7,379.0,5.6,4.3,38.8,0.7,0.7,1.3,18.0,30.0,60.0,210.2,1.8,35.8,138.3,3.9,0.8,65.8,348.5,5.3,5.2,43.2,0.2,0.2,0.3
20.8,29.3,71.0,315.7,4.2,38.0,228.0,6.0,2.7,67.3,543.7,8.1,5.0,47.0,0.3,0.5,0.8,14.5,25.3,57.2,160.3,1.0,31.3,93.2,3.0,0.7,56.7,253.5,4.5,6.0,51.7,0.3,0.7,1.0,22.7,32.9,69.1,250.4,1.6,38.4,110.0,2.9,1.9,71.3,360.4,5.1,6.7,61.6,0.4,0.1,0.6,16.9,27.9,60.5,252.9,2.3,35.3,140.0,4.0,1.7,63.1,392.9,6.2,7.7,74.7,0.4,0.4,0.9
20.8,29.3,71.0,315.7,4.2,38.0,228.0,6.0,2.7,67.3,543.7,8.1,5.0,47.0,0.3,0.5,0.8,14.5,25.3,57.2,160.3,1.0,31.3,93.2,3.0,0.7,56.7,253.5,4.5,6.0,51.7,0.3,0.7,1.0,16.0,26.3,60.9,209.1,2.6,40.7,193.3,4.7,2.1,67.0,402.4,6.0,6.1,44.7,0.6,0.7,1.3,18.4,31.7,58.1,194.4,1.4,39.7,164.4,4.1,2.0,71.4,358.9,5.0,8.3,73.7,0.6,1.0,1.6
20.8,29.3,71.0,315.7,4.2,38.0,228.0,6.0,2.7,67.3,543.7,8.1,5.0,47.0,0.3,0.5,0.8,14.5,25.3,57.2,160.3,1.0,31.3,93.2,3.0,0.7,56.7,253.5,4.5,6.0,51.7,0.3,0.7,1.0,16.0,25.0,64.0,220.6,2.3,37.6,170.6,4.5,1.9,62.6,391.1,6.3,7.0,67.0,0.6,0.9,1.4,17.4,29.1,59.8,215.9,1.4,33.1,114.3,3.4,1.4,62.3,330.1,5.3,5.4,52.6,0.3,1.6,1.9
20.8,29.3,71.0,315.7,4.2,38.0,228.0,6.0,2.7,67.3,543.7,8.1,5.0,47.0,0.3,0.5,0.8,14.5,25.3,57.2,160.3,1.0,31.3,93.2,3.0,0.7,56.7,253.5,4.5,6.0,51.7,0.3,0.7,1.0,15.0,27.3,54.9,173.2,1.0,39.2,160.8,4.1,1.5,66.5,334.0,5.0,8.2,69.2,0.3,1.3,1.7,17.3,29.2,59.4,194.2,1.5,31.7,91.7,2.9,1.2,60.8,285.8,4.7,6.7,50.0,0.3,1.3,1.7
21.7,33.1,65.5,242.9,2.1,28.7,106.1,3.7,1.6,61.9,349.0,5.6,5.7,53.0,0.3,1.1,1.4,22.4,32.9,68.3,269.0,2.3,38.3,153.3,4.0,1.1,71.1,422.3,5.9,7.7,71.6,1.1,0.3,1.4,20.8,29.3,71.0,315.7,4.2,38.0,228.0,6.0,2.7,67.3,543.7,8.1,5.0,47.0,0.3,0.5,0.8,14.5,25.3,57.2,160.3,1.0,31.3,93.2,3.0,0.7,56.7,253.5,4.5,6.0,51.7,0.3,0.7,1.0
29.7,44.4,66.9,313.4,2.4,33.1,133.1,4.0,1.7,77.6,446.6,5.8,6.0,61.7,0.9,0.9,1.7,17.4,31.6,55.2,248.4,2.1,31.4,100.3,3.2,0.7,63.0,348.7,5.5,5.7,55.9,0.3,1.4,1.7,19.3,32.3,59.8,235.3,1.8,36.2,179.0,4.9,2.2,68.5,414.3,6.0,5.8,54.3,0.7,0.3,1.0,21.5,41.7,51.6,242.5,0.8,31.7,136.0,4.3,1.2,73.3,378.5,5.2,6.3,56.5,1.2,1.0,2.2
19.3,32.3,59.8,235.3,1.8,36.2,179.0,4.9,2.2,68.5,414.3,6.0,5.8,54.3,0.7,0.3,1.0,21.5,41.7,51.6,242.5,0.8,31.7,136.0,4.3,1.2,73.3,378.5,5.2,6.3,56.5,1.2,1.0,2.2,25.6,37.7,67.8,324.0,2.0,30.7,112.3,3.7,1.7,68.4,436.3,6.4,5.9,51.3,0.7,0.4,1.1,28.3,40.4,70.0,367.1,2.7,34.9,161.4,4.6,2.0,75.3,528.6,7.0,6.9,63.0,1.1,0.9,2.0
14.6,28.1,51.8,207.6,0.7,37.7,170.1,4.5,2.0,65.9,377.7,5.7,6.6,54.1,0.9,1.4,2.3,16.7,28.6,58.5,186.6,0.7,42.1,204.4,4.9,2.7,70.7,391.0,5.5,7.7,60.1,0.4,0.3,0.7,19.3,32.3,59.8,235.3,1.8,36.2,179.0,4.9,2.2,68.5,414.3,6.0,5.8,54.3,0.7,0.3,1.0,21.5,41.7,51.6,242.5,0.8,31.7,136.0,4.3,1.2,73.3,378.5,5.2,6.3,56.5,1.2,1.0,2.2
19.3,32.3,59.8,235.3,1.8,36.2,179.0,4.9,2.2,68.5,414.3,6.0,5.8,54.3,0.7,0.3,1.0,21.5,41.7,51.6,242.5,0.8,31.7,136.0,4.3,1.2,73.3,378.5,5.2,6.3,56.5,1.2,1.0,2.2,22.9,41.1,55.6,258.3,1.9,36.1,134.3,3.7,1.6,77.3,392.6,5.1,7.3,67.3,1.4,0.6,2.0,21.3,35.3,60.3,244.0,2.0,36.9,124.3,3.4,1.9,72.1,368.3,5.1,5.1,44.1,0.9,0.3,1.1
19.3,32.3,59.8,235.3,1.8,36.2,179.0,4.9,2.2,68.5,414.3,6.0,5.8,54.3,0.7,0.3,1.0,21.5,41.7,51.6,242.5,0.8,31.7,136.0,4.3,1.2,73.3,378.5,5.2,6.3,56.5,1.2,1.0,2.2,25.5,43.8,58.2,282.0,1.2,35.2,112.3,3.2,1.2,79.0,394.3,5.0,4.7,42.2,1.7,1.0,2.7,16.8,28.7,58.7,230.0,2.2,40.2,176.0,4.4,1.5,68.8,406.0,5.9,5.5,49.5,0.8,0.8,1.7
25.7,36.0,71.4,300.4,2.1,32.3,159.1,4.9,2.3,68.3,459.6,6.7,8.4,74.6,0.4,0.7,1.1,25.7,42.1,61.0,276.7,2.0,33.7,106.7,3.2,1.0,75.9,383.4,5.1,3.9,34.4,0.7,0.7,1.4,20.4,33.3,61.4,241.6,1.6,41.7,157.1,3.8,1.9,75.0,398.7,5.3,5.7,53.9,0.6,0.7,1.3,15.7,27.0,58.2,216.6,1.1,34.0,168.1,4.9,1.7,61.0,384.7,6.3,7.3,69.0,1.1,0.6,1.7
21.1,36.1,58.5,276.0,2.6,27.3,97.3,3.6,0.9,63.4,373.3,5.9,7.4,65.6,0.4,1.1,1.6,18.0,25.0,72.0,277.3,2.4,45.3,257.0,5.7,2.9,70.3,534.3,7.6,7.7,64.9,0.4,0.6,1.0,25.7,36.0,71.4,300.4,2.1,32.3,159.1,4.9,2.3,68.3,459.6,6.7,8.4,74.6,0.4,0.7,1.1,25.7,42.1,61.0,276.7,2.0,33.7,106.7,3.2,1.0,75.9,383.4,5.1,3.9,34.4,0.7,0.7,1.4
25.7,36.0,71.4,300.4,2.1,32.3,159.1,4.9,2.3,68.3,459.6,6.7,8.4,74.6,0.4,0.7,1.1,25.7,42.1,61.0,276.7,2.0,33.7,106.7,3.2,1.0,75.9,383.4,5.1,3.9,34.4,0.7,0.7,1.4,21.7,33.1,65.5,242.9,2.1,28.7,106.1,3.7,1.6,61.9,349.0,5.6,5.7,53.0,0.3,1.1,1.4,22.4,32.9,68.3,269.0,2.3,38.3,153.3,4.0,1.1,71.1,422.3,5.9,7.7,71.6,1.1,0.3,1.4
25.7,36.0,71.4,300.4,2.1,32.3,159.1,4.9,2.3,68.3,459.6,6.7,8.4,74.6,0.4,0.7,1.1,25.7,42.1,61.0,276.7,2.0,33.7,106.7,3.2,1.0,75.9,383.4,5.1,3.9,34.4,0.7,0.7,1.4,29.7,44.4,66.9,313.4,2.4,33.1,133.1,4.0,1.7,77.6,446.6,5.8,6.0,61.7,0.9,0.9,1.7,17.4,31.6,55.2,248.4,2.1,31.4,100.3,3.2,0.7,63.0,348.7,5.5,5.7,55.9,0.3,1.4,1.7
26.4,48.3,54.7,273.1,1.7,30.7,83.0,2.7,1.1,79.0,356.1,4.5,5.1,48.4,0.7,1.1,1.9,23.1,35.6,65.1,280.4,2.6,42.1,150.0,3.6,1.1,77.7,430.4,5.5,9.0,83.9,0.7,0.7,1.4,25.7,36.0,71.4,300.4,2.1,32.3,159.1,4.9,2.3,68.3,459.6,6.7,8.4,74.6,0.4,0.7,1.1,25.7,42.1,61.0,276.7,2.0,33.7,106.7,3.2,1.0,75.9,383.4,5.1,3.9,34.4,0.7,0.7,1.4
